driver_id,week_number,total_requests,accepted_rides,cancelled_rides,peak_rides_accepted,difficult_rides_accepted,raw_acceptance_score,effective_acceptance_score,decayed_score,period,period_score,is_reset_week,final_score
D079,10,49,31,5,7,5,0.6326530612244898,0.5306122448979592,0.5865597375754904,2,0.546421837743023,False,0.5865597375754904
D079,11,40,23,3,2,2,0.575,0.5,0.5709663246380188,2,0.546421837743023,False,0.5709663246380188
D079,12,34,25,5,4,9,0.7352941176470589,0.5882352941176471,0.5739862261586334,2,0.546421837743023,False,0.5739862261586334
D079,13,34,26,3,3,2,0.7647058823529411,0.6764705882352942,0.5914731450268369,2,0.546421837743023,False,0.5914731450268369
D079,14,29,19,7,3,5,0.6551724137931034,0.41379310344827586,0.5617683910392525,2,0.546421837743023,False,0.5617683910392525
D079,15,49,31,4,4,3,0.6326530612244898,0.5510204081632653,0.5600018815509706,2,0.546421837743023,False,0.5600018815509706
D079,16,42,27,7,5,7,0.6428571428571429,0.47619047619047616,0.546421837743023,2,0.546421837743023,False,0.546421837743023
D079,17,48,26,0,4,6,0.5416666666666666,0.5416666666666666,0.5456605122216709,3,0.5556575535359091,True,0.0
D079,18,20,11,1,1,4,0.55,0.5,0.5384231784130218,3,0.5556575535359091,False,0.5384231784130218
D079,19,46,28,2,2,1,0.6086956521739131,0.5652173913043478,0.5426343368482157,3,0.5556575535359091,False,0.5426343368482157
D079,20,33,22,1,3,3,0.6666666666666666,0.6363636363636364,0.5572606404444174,3,0.5556575535359091,False,0.5572606404444174
D079,21,45,34,5,2,5,0.7555555555555555,0.6444444444444445,0.570783737613751,3,0.5556575535359091,False,0.570783737613751
D079,22,29,18,3,2,4,0.6206896551724138,0.5172413793103449,0.5625209960258855,3,0.5556575535359091,False,0.5625209960258855
D079,23,24,14,0,2,2,0.5833333333333334,0.5833333333333334,0.5657189685931081,3,0.5556575535359091,False,0.5657189685931081
D079,24,44,25,3,4,5,0.5681818181818182,0.5,0.5556575535359091,3,0.5556575535359091,False,0.5556575535359091
D080,1,37,27,3,4,6,0.7297297297297297,0.6486486486486487,0.6486486486486487,1,0.5282441641270722,True,0.0
D080,2,40,29,0,2,3,0.725,0.725,0.6899196493791088,1,0.5282441641270722,False,0.6899196493791088
D080,3,25,16,2,2,3,0.64,0.56,0.6394163843143436,1,0.5282441641270722,False,0.6394163843143436
D080,4,35,23,6,4,4,0.6571428571428571,0.4857142857142857,0.5911828775163809,1,0.5282441641270722,False,0.5911828775163809
D080,5,20,11,2,3,2,0.55,0.45,0.5531141486514174,1,0.5282441641270722,False,0.5531141486514174
D080,6,22,13,0,1,1,0.5909090909090909,0.5909090909090909,0.5622162389296963,1,0.5282441641270722,False,0.5622162389296963
D080,7,25,14,1,2,2,0.56,0.52,0.5528959235116673,1,0.5282441641270722,False,0.5528959235116673
D080,8,30,19,6,4,2,0.6333333333333333,0.43333333333333335,0.5282441641270722,1,0.5282441641270722,False,0.5282441641270722
D080,9,41,25,0,3,3,0.6097560975609756,0.6097560975609756,0.544156527050672,2,0.582705115966057,True,0.0
D080,10,22,17,6,6,3,0.7727272727272727,0.5,0.5359093997104412,2,0.582705115966057,False,0.5359093997104412
D080,11,42,27,4,6,2,0.6428571428571429,0.5476190476190477,0.5380188489798785,2,0.582705115966057,False,0.5380188489798785
D080,12,49,31,1,3,4,0.6326530612244898,0.6122448979591837,0.5509990883882725,2,0.582705115966057,False,0.5509990883882725
D080,13,31,20,1,3,3,0.6451612903225806,0.6129032258064516,0.5615617987052677,2,0.582705115966057,False,0.5615617987052677
D080,14,22,12,4,2,1,0.5454545454545454,0.36363636363636365,0.5284723965170772,2,0.582705115966057,False,0.5284723965170772
D080,15,32,21,2,2,6,0.65625,0.59375,0.5392012474331422,2,0.582705115966057,False,0.5392012474331422
D080,16,26,22,1,2,4,0.8461538461538461,0.8076923076923077,0.582705115966057,2,0.582705115966057,False,0.582705115966057
D080,17,20,10,1,2,1,0.5,0.45,0.5614583952957314,3,0.5744313320321226,True,0.0
D080,18,38,27,0,3,4,0.7105263157894737,0.7105263157894737,0.5850861263105914,3,0.5744313320321226,False,0.5850861263105914
D080,19,33,22,4,6,7,0.6666666666666666,0.5454545454545454,0.5788573609164032,3,0.5744313320321226,False,0.5788573609164032
D080,20,34,25,2,4,3,0.7352941176470589,0.6764705882352942,0.5940897450817862,3,0.5744313320321226,False,0.5940897450817862
D080,21,44,24,2,5,3,0.5454545454545454,0.5,0.5794954660184588,3,0.5744313320321226,False,0.5794954660184588
D080,22,29,19,2,0,1,0.6551724137931034,0.5862068965517241,0.5805311846146969,3,0.5744313320321226,False,0.5805311846146969
D080,23,31,24,3,7,1,0.7741935483870968,0.6774193548387096,0.5954187825758305,3,0.5744313320321226,False,0.5954187825758305
D080,24,24,14,3,3,1,0.5833333333333334,0.4583333333333333,0.5744313320321226,3,0.5744313320321226,False,0.5744313320321226
D081,1,41,25,3,3,1,0.6097560975609756,0.5365853658536586,0.5365853658536586,1,0.6692113878394973,True,0.0
D081,2,43,30,6,3,5,0.6976744186046512,0.5581395348837209,0.5482362680320706,1,0.6692113878394973,False,0.5482362680320706
D081,3,24,14,0,2,5,0.5833333333333334,0.5833333333333334,0.561879442104476,1,0.6692113878394973,False,0.561879442104476
D081,4,20,14,0,0,3,0.7,0.7,0.6052232801448868,1,0.6692113878394973,False,0.6052232801448868
D081,5,26,20,1,3,2,0.7692307692307693,0.7307692307692307,0.6390756483533313,1,0.6692113878394973,False,0.6390756483533313
D081,6,29,19,0,2,5,0.6551724137931034,0.6551724137931034,0.6429522044073716,1,0.6692113878394973,False,0.6429522044073716
D081,7,49,37,2,6,8,0.7551020408163265,0.7142857142857143,0.6587009027470895,1,0.6692113878394973,False,0.6587009027470895
D081,8,31,22,0,3,3,0.7096774193548387,0.7096774193548387,0.6692113878394973,1,0.6692113878394973,False,0.6692113878394973
D081,9,42,28,5,4,2,0.6666666666666666,0.5476190476190477,0.6454747229757382,2,0.596248577430059,True,0.0
D081,10,40,27,3,5,5,0.675,0.6,0.6369813958009751,2,0.596248577430059,False,0.6369813958009751
D081,11,23,17,1,3,2,0.7391304347826086,0.6956521739130435,0.6475507170130036,2,0.596248577430059,False,0.6475507170130036
D081,12,42,26,4,2,1,0.6190476190476191,0.5238095238095238,0.6259115440467945,2,0.596248577430059,False,0.6259115440467945
D081,13,40,26,4,2,5,0.65,0.55,0.612958748273783,2,0.596248577430059,False,0.612958748273783
D081,14,29,19,4,2,1,0.6551724137931034,0.5172413793103449,0.5969566082915013,2,0.596248577430059,False,0.5969566082915013
D081,15,34,25,1,1,7,0.7352941176470589,0.7058823529411765,0.6148593500116912,2,0.596248577430059,False,0.6148593500116912
D081,16,42,25,4,4,5,0.5952380952380952,0.5,0.596248577430059,2,0.596248577430059,False,0.596248577430059
D081,17,35,24,1,3,8,0.6857142857142857,0.6571428571428571,0.6059980414357227,3,0.5662135427200737,True,0.0
D081,18,23,18,2,1,3,0.782608695652174,0.6956521739130435,0.6202085014698363,3,0.5662135427200737,False,0.6202085014698363
D081,19,44,26,6,4,4,0.5909090909090909,0.45454545454545453,0.5941717845009505,3,0.5662135427200737,False,0.5941717845009505
D081,20,48,33,3,4,7,0.6875,0.625,0.5989824770117171,3,0.5662135427200737,False,0.5989824770117171
D081,21,39,26,3,8,2,0.6666666666666666,0.5897435897435898,0.5975494313709996,3,0.5662135427200737,False,0.5975494313709996
D081,22,26,16,2,2,2,0.6153846153846154,0.5384615384615384,0.5884308940941069,3,0.5662135427200737,False,0.5884308940941069
D081,23,46,27,3,5,5,0.5869565217391305,0.5217391304347826,0.5781832017041758,3,0.5662135427200737,False,0.5781832017041758
D081,24,28,18,4,2,4,0.6428571428571429,0.5,0.5662135427200737,3,0.5662135427200737,False,0.5662135427200737
D082,1,36,25,2,4,6,0.6944444444444444,0.6388888888888888,0.6388888888888888,1,0.5865504046980086,True,0.0
D082,2,39,26,1,4,2,0.6666666666666666,0.6410256410256411,0.6400438900438901,1,0.5865504046980086,False,0.6400438900438901
D082,3,22,12,1,0,1,0.5454545454545454,0.5,0.5856050600948561,1,0.5865504046980086,False,0.5856050600948561
D082,4,30,16,2,4,4,0.5333333333333333,0.4666666666666667,0.5482808084404601,1,0.5865504046980086,False,0.5482808084404601
D082,5,26,18,3,2,1,0.6923076923076923,0.5769230769230769,0.5560039457792334,1,0.5865504046980086,False,0.5560039457792334
D082,6,29,24,5,4,4,0.8275862068965517,0.6551724137931034,0.5798865156338704,1,0.5865504046980086,False,0.5798865156338704
D082,7,41,23,3,1,4,0.5609756097560976,0.4878048780487805,0.559557136981004,1,0.5865504046980086,False,0.559557136981004
D082,8,42,32,3,3,5,0.7619047619047619,0.6904761904761905,0.5865504046980086,1,0.5865504046980086,False,0.5865504046980086
D082,9,23,19,4,2,2,0.8260869565217391,0.6521739130434783,0.5993611066053525,2,0.5600345379440632,True,0.0
D082,10,47,32,3,6,2,0.6808510638297872,0.6170212765957447,0.6026595016669422,2,0.5600345379440632,False,0.6026595016669422
D082,11,28,15,2,1,6,0.5357142857142857,0.4642857142857143,0.5777319814734387,2,0.5600345379440632,False,0.5777319814734387
D082,12,24,15,3,5,2,0.625,0.5,0.5641386440522945,2,0.5600345379440632,False,0.5641386440522945
D082,13,35,19,1,2,0,0.5428571428571428,0.5142857142857142,0.5556322327276251,2,0.5600345379440632,False,0.5556322327276251
D082,14,39,28,6,5,7,0.717948717948718,0.5641025641025641,0.5570483124822813,2,0.5600345379440632,False,0.5570483124822813
D082,15,44,27,4,3,9,0.6136363636363636,0.5227272727272727,0.5514073989197581,2,0.5600345379440632,False,0.5514073989197581
D082,16,43,28,2,1,6,0.6511627906976745,0.6046511627906976,0.5600345379440632,2,0.5600345379440632,False,0.5600345379440632
D082,17,25,20,4,3,6,0.8,0.64,0.5728373890113165,3,0.6152564434120695,True,0.0
D082,18,38,31,4,6,3,0.8157894736842105,0.7105263157894737,0.5946615139797441,3,0.6152564434120695,False,0.5946615139797441
D082,19,38,27,3,2,3,0.7105263157894737,0.631578947368421,0.6004637057310369,3,0.6152564434120695,False,0.6004637057310369
D082,20,41,29,2,5,5,0.7073170731707317,0.6585365853658537,0.6095258834346562,3,0.6152564434120695,False,0.6095258834346562
D082,21,35,20,2,0,4,0.5714285714285714,0.5142857142857142,0.5947531618655845,3,0.6152564434120695,False,0.5947531618655845
D082,22,36,23,2,6,1,0.6388888888888888,0.5833333333333334,0.592990835828225,3,0.6152564434120695,False,0.592990835828225
D082,23,23,18,2,1,2,0.782608695652174,0.6956521739130435,0.608765524564993,3,0.6152564434120695,False,0.608765524564993
D082,24,43,30,2,5,7,0.6976744186046512,0.6511627906976745,0.6152564434120695,3,0.6152564434120695,False,0.6152564434120695
D083,1,38,28,2,2,2,0.7368421052631579,0.6842105263157895,0.6842105263157895,1,0.57551181268209,True,0.0
D083,2,25,15,2,2,2,0.6,0.52,0.5954480796586059,1,0.57551181268209,False,0.5954480796586059
D083,3,32,19,3,2,4,0.59375,0.5,0.558344841696077,1,0.57551181268209,False,0.558344841696077
D083,4,31,20,3,4,4,0.6451612903225806,0.5483870967741935,0.555219985485546,1,0.57551181268209,False,0.555219985485546
D083,5,24,16,1,3,1,0.6666666666666666,0.625,0.5740355564632359,1,0.57551181268209,False,0.5740355564632359
D083,6,33,20,3,2,3,0.6060606060606061,0.5151515151515151,0.559854615100364,1,0.57551181268209,False,0.559854615100364
D083,7,28,21,2,1,1,0.75,0.6785714285714286,0.586064390651812,1,0.57551181268209,False,0.586064390651812
D083,8,43,26,3,4,4,0.6046511627906976,0.5348837209302325,0.57551181268209,1,0.57551181268209,False,0.57551181268209
D083,9,48,35,4,4,6,0.7291666666666666,0.6458333333333334,0.5892396376863804,2,0.6194725535377117,True,0.0
D083,10,36,24,2,4,2,0.6666666666666666,0.6111111111111112,0.5933245791095417,2,0.6194725535377117,False,0.5933245791095417
D083,11,44,25,1,3,3,0.5681818181818182,0.5454545454545454,0.5847009716100153,2,0.6194725535377117,False,0.5847009716100153
D083,12,39,22,3,4,6,0.5641025641025641,0.48717948717948717,0.5676469557654815,2,0.6194725535377117,False,0.5676469557654815
D083,13,40,26,3,1,3,0.65,0.575,0.5689016065761795,2,0.6194725535377117,False,0.5689016065761795
D083,14,43,30,6,8,7,0.6976744186046512,0.5581395348837209,0.5671023910358124,2,0.6194725535377117,False,0.5671023910358124
D083,15,31,26,2,2,4,0.8387096774193549,0.7741935483870968,0.6011393353277172,2,0.6194725535377117,False,0.6011393353277172
D083,16,35,29,4,6,4,0.8285714285714286,0.7142857142857143,0.6194725535377117,2,0.6194725535377117,False,0.6194725535377117
D083,17,44,29,6,5,2,0.6590909090909091,0.5227272727272727,0.6039831736250537,3,0.558159621604283,True,0.0
D083,18,20,12,3,0,3,0.6,0.45,0.5795763596359904,3,0.558159621604283,False,0.5795763596359904
D083,19,20,13,3,2,3,0.65,0.5,0.5670696045586056,3,0.558159621604283,False,0.5670696045586056
D083,20,42,26,0,0,2,0.6190476190476191,0.6190476190476191,0.5751806885438113,3,0.558159621604283,False,0.5751806885438113
D083,21,39,26,4,4,3,0.6666666666666666,0.5641025641025641,0.5734623584595573,3,0.558159621604283,False,0.5734623584595573
D083,22,42,25,3,4,3,0.5952380952380952,0.5238095238095238,0.5657998543260375,3,0.558159621604283,False,0.5657998543260375
D083,23,45,25,5,6,7,0.5555555555555556,0.4444444444444444,0.5471526804910013,3,0.558159621604283,False,0.5471526804910013
D083,24,42,31,5,5,2,0.7380952380952381,0.6190476190476191,0.558159621604283,3,0.558159621604283,False,0.558159621604283
D084,1,40,24,3,3,6,0.6,0.525,0.525,1,0.594491956876255,True,0.0
D084,2,49,32,2,1,3,0.6530612244897959,0.6122448979591837,0.5721594043022614,1,0.594491956876255,False,0.5721594043022614
D084,3,32,26,1,0,5,0.8125,0.78125,0.6534385474306341,1,0.594491956876255,False,0.6534385474306341
D084,4,44,29,2,8,6,0.6590909090909091,0.6136363636363636,0.6409481590748437,1,0.594491956876255,False,0.6409481590748437
D084,5,42,30,3,2,4,0.7142857142857143,0.6428571428571429,0.6414628998656137,1,0.594491956876255,False,0.6414628998656137
D084,6,39,24,3,4,3,0.6153846153846154,0.5384615384615384,0.6166572609551537,1,0.594491956876255,False,0.6166572609551537
D084,7,28,20,3,1,5,0.7142857142857143,0.6071428571428571,0.6145567127586936,1,0.594491956876255,False,0.6145567127586936
D084,8,29,17,2,1,1,0.5862068965517241,0.5172413793103449,0.594491956876255,1,0.594491956876255,False,0.594491956876255
D084,9,22,15,1,0,1,0.6818181818181818,0.6363636363636364,0.6026659423548859,2,0.5672474895468462,True,0.0
D084,10,38,29,6,3,6,0.7631578947368421,0.6052631578947368,0.6031510250531379,2,0.5672474895468462,False,0.6031510250531379
D084,11,35,21,2,2,2,0.6,0.5428571428571428,0.5922893077117992,2,0.5672474895468462,False,0.5922893077117992
D084,12,38,23,3,2,4,0.6052631578947368,0.5263157894736842,0.5807522250687026,2,0.5672474895468462,False,0.5807522250687026
D084,13,24,14,1,2,2,0.5833333333333334,0.5416666666666666,0.5740830515982802,2,0.5672474895468462,False,0.5740830515982802
D084,14,36,21,5,1,2,0.5833333333333334,0.4444444444444444,0.552409919947784,2,0.5672474895468462,False,0.552409919947784
D084,15,41,28,3,6,3,0.6829268292682927,0.6097560975609756,0.5618351830915064,2,0.5672474895468462,False,0.5618351830915064
D084,16,42,28,3,3,3,0.6666666666666666,0.5952380952380952,0.5672474895468462,2,0.5672474895468462,False,0.5672474895468462
D084,17,47,35,9,6,4,0.7446808510638298,0.5531914893617021,0.5649970570182903,3,0.5810399403476736,True,0.0
D084,18,23,12,0,2,1,0.5217391304347826,0.5217391304347826,0.558140540537814,3,0.5810399403476736,False,0.558140540537814
D084,19,40,31,2,5,4,0.775,0.725,0.5843652937356788,3,0.5810399403476736,False,0.5843652937356788
D084,20,43,27,0,6,6,0.627906976744186,0.627906976744186,0.5911599020178758,3,0.5810399403476736,False,0.5911599020178758
D084,21,43,30,5,3,4,0.6976744186046512,0.5813953488372093,0.5896453202329696,3,0.5810399403476736,False,0.5896453202329696
D084,22,31,20,3,4,3,0.6451612903225806,0.5483870967741935,0.5832782858023514,3,0.5810399403476736,False,0.5832782858023514
D084,23,45,31,7,2,5,0.6888888888888889,0.5333333333333333,0.5756038672347645,3,0.5810399403476736,False,0.5756038672347645
D084,24,36,25,3,3,3,0.6944444444444444,0.6111111111111112,0.5810399403476736,3,0.5810399403476736,False,0.5810399403476736
D085,1,20,11,2,0,4,0.55,0.45,0.45,1,0.5604021120091217,True,0.0
D085,2,48,33,2,8,6,0.6875,0.6458333333333334,0.5558558558558558,1,0.5604021120091217,False,0.5558558558558558
D085,3,21,13,3,2,0,0.6190476190476191,0.47619047619047616,0.5248877782405479,1,0.5604021120091217,False,0.5248877782405479
D085,4,23,15,2,2,2,0.6521739130434783,0.5652173913043478,0.5375436800375275,1,0.5604021120091217,False,0.5375436800375275
D085,5,43,29,6,3,4,0.6744186046511628,0.5348837209302325,0.5368264453145296,1,0.5604021120091217,False,0.5368264453145296
D085,6,47,35,2,4,3,0.7446808510638298,0.7021276595744681,0.5766356495473424,1,0.5604021120091217,False,0.5766356495473424
D085,7,29,18,3,4,4,0.6206896551724138,0.5172413793103449,0.5635228439856164,1,0.5604021120091217,False,0.5635228439856164
D085,8,31,19,2,1,2,0.6129032258064516,0.5483870967741935,0.5604021120091217,1,0.5604021120091217,False,0.5604021120091217
D085,9,40,23,5,4,5,0.575,0.45,0.5388499490335548,2,0.5609892537002357,True,0.0
D085,10,40,27,5,1,3,0.675,0.55,0.5409324472804122,2,0.5609892537002357,False,0.5409324472804122
D085,11,23,14,2,1,3,0.6086956521739131,0.5217391304347826,0.5374748430455031,2,0.5609892537002357,False,0.5374748430455031
D085,12,28,21,1,7,3,0.75,0.7142857142857143,0.5683945467110523,2,0.5609892537002357,False,0.5683945467110523
D085,13,36,28,4,3,5,0.7777777777777778,0.6666666666666666,0.5851627302060592,2,0.5609892537002357,False,0.5851627302060592
D085,14,25,17,5,1,5,0.68,0.48,0.5675815038528872,2,0.5609892537002357,False,0.5675815038528872
D085,15,42,23,1,3,2,0.5476190476190477,0.5238095238095238,0.5603872592248796,2,0.5609892537002357,False,0.5603872592248796
D085,16,39,23,1,5,5,0.5897435897435898,0.5641025641025641,0.5609892537002357,2,0.5609892537002357,False,0.5609892537002357
D085,17,20,16,3,3,4,0.8,0.65,0.5752402978255581,3,0.6071959452326758,True,0.0
D085,18,30,16,2,2,2,0.5333333333333333,0.4666666666666667,0.5580310381549867,3,0.6071959452326758,False,0.5580310381549867
D085,19,20,15,2,2,2,0.75,0.65,0.5724854978183652,3,0.6071959452326758,False,0.5724854978183652
D085,20,23,18,1,5,4,0.782608695652174,0.7391304347826086,0.5984901671523967,3,0.6071959452326758,False,0.5984901671523967
D085,21,40,26,3,3,5,0.65,0.575,0.5948466026558801,3,0.6071959452326758,False,0.5948466026558801
D085,22,33,29,6,0,7,0.8787878787878788,0.696969696969697,0.6106064004161257,3,0.6071959452326758,False,0.6106064004161257
D085,23,47,32,5,6,5,0.6808510638297872,0.574468085106383,0.6050534757599968,3,0.6071959452326758,False,0.6050534757599968
D085,24,21,13,0,3,1,0.6190476190476191,0.6190476190476191,0.6071959452326758,3,0.6071959452326758,False,0.6071959452326758
D086,1,39,26,1,5,2,0.6666666666666666,0.6410256410256411,0.6410256410256411,1,0.5754558366487261,True,0.0
D086,2,42,28,1,2,6,0.6666666666666666,0.6428571428571429,0.6420156420156421,1,0.5754558366487261,False,0.6420156420156421
D086,3,26,16,2,4,2,0.6153846153846154,0.5384615384615384,0.6017613743561266,1,0.5754558366487261,False,0.6017613743561266
D086,4,29,19,4,2,3,0.6551724137931034,0.5172413793103449,0.5752380165572699,1,0.5754558366487261,False,0.5752380165572699
D086,5,25,17,3,0,5,0.68,0.56,0.5711292185857083,1,0.5754558366487261,False,0.5711292185857083
D086,6,35,19,2,1,0,0.5428571428571428,0.4857142857142857,0.5505588887037786,1,0.5754558366487261,False,0.5505588887037786
D086,7,42,31,6,4,8,0.7380952380952381,0.5952380952380952,0.560422967268915,1,0.5754558366487261,False,0.560422967268915
D086,8,30,20,1,5,5,0.6666666666666666,0.6333333333333333,0.5754558366487261,1,0.5754558366487261,False,0.5754558366487261
D086,9,29,18,3,1,0,0.6206896551724138,0.5172413793103449,0.5640914936188816,2,0.5697349163374277,True,0.0
D086,10,32,20,2,1,2,0.625,0.5625,0.5637942498949579,2,0.5697349163374277,False,0.5637942498949579
D086,11,46,31,3,3,7,0.6739130434782609,0.6086956521739131,0.5718830695566007,2,0.5697349163374277,False,0.5718830695566007
D086,12,30,17,0,0,2,0.5666666666666667,0.5666666666666667,0.5709708539760455,2,0.5697349163374277,False,0.5709708539760455
D086,13,38,26,2,1,3,0.6842105263157895,0.631578947368421,0.58131242014705,2,0.5697349163374277,False,0.58131242014705
D086,14,40,29,5,11,3,0.725,0.6,0.584436631269602,2,0.5697349163374277,False,0.584436631269602
D086,15,32,16,3,5,3,0.5,0.40625,0.5551503569561227,2,0.5697349163374277,False,0.5551503569561227
D086,16,31,20,0,3,3,0.6451612903225806,0.6451612903225806,0.5697349163374277,2,0.5697349163374277,False,0.5697349163374277
D086,17,48,35,4,4,13,0.7291666666666666,0.6458333333333334,0.5819186350855392,3,0.571779322078325,True,0.0
D086,18,30,14,0,2,3,0.4666666666666667,0.4666666666666667,0.5636508380993421,3,0.571779322078325,False,0.5636508380993421
D086,19,48,29,0,6,8,0.6041666666666666,0.6041666666666666,0.570018577802022,3,0.571779322078325,False,0.570018577802022
D086,20,37,26,2,3,1,0.7027027027027027,0.6486486486486487,0.5822886715073996,3,0.571779322078325,False,0.5822886715073996
D086,21,38,24,3,2,7,0.631578947368421,0.5526315789473685,0.5776885539850086,3,0.571779322078325,False,0.5776885539850086
D086,22,37,24,3,2,4,0.6486486486486487,0.5675675675675675,0.576126667321225,3,0.571779322078325,False,0.576126667321225
D086,23,42,25,1,2,5,0.5952380952380952,0.5714285714285714,0.5754047694603099,3,0.571779322078325,False,0.5754047694603099
D086,24,29,17,1,4,3,0.5862068965517241,0.5517241379310345,0.571779322078325,3,0.571779322078325,False,0.571779322078325
D087,1,40,28,1,1,4,0.7,0.675,0.675,1,0.6002569505094106,True,0.0
D087,2,44,27,5,5,8,0.6136363636363636,0.5,0.5804054054054054,1,0.6002569505094106,False,0.5804054054054054
D087,3,35,20,2,3,2,0.5714285714285714,0.5142857142857142,0.5547029015687909,1,0.6002569505094106,False,0.5547029015687909
D087,4,28,17,4,1,1,0.6071428571428571,0.4642857142857143,0.5263289362345966,1,0.6002569505094106,False,0.5263289362345966
D087,5,31,21,3,2,2,0.6774193548387096,0.5806451612903226,0.5409748315512923,1,0.6002569505094106,False,0.5409748315512923
D087,6,38,25,3,4,4,0.6578947368421053,0.5789473684210527,0.5501196916314438,1,0.6002569505094106,False,0.5501196916314438
D087,7,37,31,3,3,11,0.8378378378378378,0.7567567567567568,0.5957401133660992,1,0.6002569505094106,False,0.5957401133660992
D087,8,34,21,0,2,2,0.6176470588235294,0.6176470588235294,0.6002569505094106,1,0.6002569505094106,False,0.6002569505094106
D087,9,34,23,2,3,1,0.6764705882352942,0.6176470588235294,0.6036517628162411,2,0.5727265781363801,True,0.0
D087,10,27,14,2,3,2,0.5185185185185185,0.4444444444444444,0.5739165658746399,2,0.5727265781363801,False,0.5739165658746399
D087,11,21,13,2,1,1,0.6190476190476191,0.5238095238095238,0.5648899696778203,2,0.5727265781363801,False,0.5648899696778203
D087,12,39,24,1,5,3,0.6153846153846154,0.5897435897435898,0.5692362327896949,2,0.5727265781363801,False,0.5692362327896949
D087,13,38,25,3,0,4,0.6578947368421053,0.5789473684210527,0.5708932450153908,2,0.5727265781363801,False,0.5708932450153908
D087,14,35,22,5,3,3,0.6285714285714286,0.4857142857142857,0.5566529284976853,2,0.5727265781363801,False,0.5566529284976853
D087,15,30,17,1,1,2,0.5666666666666667,0.5333333333333333,0.5528201827075189,2,0.5727265781363801,False,0.5528201827075189
D087,16,37,29,4,4,4,0.7837837837837838,0.6756756756756757,0.5727265781363801,2,0.5727265781363801,False,0.5727265781363801
D087,17,40,23,1,4,6,0.575,0.55,0.5690879448105971,3,0.5817814068347793,True,0.0
D087,18,24,16,4,1,6,0.6666666666666666,0.5,0.5581372897605537,3,0.5817814068347793,False,0.5581372897605537
D087,19,30,21,2,3,2,0.7,0.6333333333333333,0.5699556049493244,3,0.5817814068347793,False,0.5699556049493244
D087,20,22,16,3,4,2,0.7272727272727273,0.5909090909090909,0.5732253620970974,3,0.5817814068347793,False,0.5732253620970974
D087,21,39,21,3,3,3,0.5384615384615384,0.46153846153846156,0.5559015847496938,3,0.5817814068347793,False,0.5559015847496938
D087,22,37,25,4,1,2,0.6756756756756757,0.5675675675675675,0.5577018977065183,3,0.5817814068347793,False,0.5577018977065183
D087,23,28,20,1,5,3,0.7142857142857143,0.6785714285714286,0.5762744125667654,3,0.5817814068347793,False,0.5762744125667654
D087,24,49,36,6,7,6,0.7346938775510204,0.6122448979591837,0.5817814068347793,3,0.5817814068347793,False,0.5817814068347793
D088,1,21,13,0,3,4,0.6190476190476191,0.6190476190476191,0.6190476190476191,1,0.5849618066731388,True,0.0
D088,2,36,26,1,3,6,0.7222222222222222,0.6944444444444444,0.6598026598026598,1,0.5849618066731388,False,0.6598026598026598
D088,3,26,17,1,1,4,0.6538461538461539,0.6153846153846154,0.6425361702329633,1,0.5849618066731388,False,0.6425361702329633
D088,4,45,32,1,5,7,0.7111111111111111,0.6888888888888889,0.6570821926409736,1,0.5849618066731388,False,0.6570821926409736
D088,5,39,22,0,3,5,0.5641025641025641,0.5641025641025641,0.6320110485259015,1,0.5849618066731388,False,0.6320110485259015
D088,6,32,21,4,4,4,0.65625,0.53125,0.6077449402735308,1,0.5849618066731388,False,0.6077449402735308
D088,7,36,24,5,5,4,0.6666666666666666,0.5277777777777778,0.5900901421095731,1,0.5849618066731388,False,0.5900901421095731
D088,8,46,29,3,8,3,0.6304347826086957,0.5652173913043478,0.5849618066731388,1,0.5849618066731388,False,0.5849618066731388
D088,9,44,30,6,2,3,0.6818181818181818,0.5454545454545454,0.5772493914212361,2,0.6105259496519369,True,0.0
D088,10,31,24,2,3,5,0.7741935483870968,0.7096774193548387,0.6019830125352963,2,0.6105259496519369,False,0.6019830125352963
D088,11,47,32,5,5,7,0.6808510638297872,0.574468085106383,0.5970263012817597,2,0.6105259496519369,False,0.5970263012817597
D088,12,28,19,2,2,4,0.6785714285714286,0.6071428571428571,0.5987954284126144,2,0.6105259496519369,False,0.5987954284126144
D088,13,39,25,2,2,1,0.6410256410256411,0.5897435897435898,0.5972509121058739,2,0.6105259496519369,False,0.5972509121058739
D088,14,30,18,2,4,2,0.6,0.5333333333333333,0.5865650976719501,2,0.6105259496519369,False,0.5865650976719501
D088,15,32,23,1,3,3,0.71875,0.6875,0.6031544860919544,2,0.6105259496519369,False,0.6031544860919544
D088,16,37,28,4,4,6,0.7567567567567568,0.6486486486486487,0.6105259496519369,2,0.6105259496519369,False,0.6105259496519369
D088,17,32,19,1,2,2,0.59375,0.5625,0.6028367665352677,3,0.6102553154995697,True,0.0
D088,18,27,15,1,1,3,0.5555555555555556,0.5185185185185185,0.5894720608548956,3,0.6102553154995697,False,0.5894720608548956
D088,19,24,15,1,3,0,0.625,0.5833333333333334,0.5885072572128317,3,0.6102553154995697,False,0.5885072572128317
D088,20,38,24,2,3,6,0.631578947368421,0.5789473684210527,0.58701545223256,3,0.6102553154995697,False,0.58701545223256
D088,21,34,25,6,1,2,0.7352941176470589,0.5588235294117647,0.5826425974796766,3,0.6102553154995697,False,0.5826425974796766
